player_id,Puntos,Fecha,weekday,FDS,feriado,feriado2,antesdeferiado,antesdeferiado2,feriado_final,estival
10007,143780.0,2019-01-26,5,1,False,0,0,0,0,True
10007,105207.0,2019-01-27,6,1,False,0,0,0,0,True
10007,105.0,2019-01-28,0,0,False,0,0,0,0,True
10007,81250.0,2019-02-01,4,0,False,0,0,0,0,True
10007,123683.0,2019-02-02,5,1,False,0,0,0,0,True
10007,51335.0,2019-02-03,6,1,False,0,0,0,0,True
10007,45444.0,2019-02-07,3,0,False,0,0,0,0,True
10007,68805.0,2019-02-08,4,0,False,0,0,0,0,True
10007,60735.0,2019-02-09,5,1,False,0,0,0,0,True
10007,32054.0,2019-02-10,6,1,False,0,0,0,0,True
10007,45304.0,2019-02-11,0,0,False,0,0,0,0,True
10007,87948.0,2019-02-12,1,0,False,0,0,0,0,True
10007,75545.0,2019-02-13,2,0,False,0,0,0,0,True
10007,49845.0,2019-02-14,3,0,False,0,0,0,0,True
10007,181130.0,2019-02-15,4,0,False,0,0,0,0,True
10007,106854.0,2019-02-16,5,1,False,0,0,0,0,True
10007,90787.0,2019-02-21,3,0,False,0,0,0,0,True
10007,129083.0,2019-02-22,4,0,False,0,0,0,0,True
10007,62641.0,2019-02-23,5,1,False,0,0,0,0,True
10007,37130.0,2019-02-24,6,1,False,0,0,0,0,True
10007,50.0,2019-02-28,3,0,False,0,0,0,0,True
10007,53031.0,2019-03-01,4,0,False,0,0,0,0,True
10007,149966.0,2019-03-02,5,1,False,0,0,0,0,True
10007,228694.0,2019-03-03,6,1,False,0,0,0,0,True
10007,144.0,2019-03-04,0,0,False,0,0,0,0,True
10007,80092.0,2019-03-16,5,1,False,0,0,0,0,True
10007,20095.0,2019-03-22,4,0,False,0,0,0,0,True
10007,79949.0,2019-03-23,5,1,False,0,0,0,0,True
10007,26325.0,2019-03-24,6,1,False,0,0,0,0,True
10007,23792.0,2019-04-05,4,0,False,0,0,0,0,True
10007,737.0,2019-04-06,5,1,False,0,0,0,0,True
10007,12459.0,2019-04-09,1,0,False,0,0,0,0,True
10007,233.0,2019-04-17,2,0,False,0,0,0,0,True
10007,143042.0,2019-04-18,3,0,False,0,1,1,1,True
10007,145318.0,2019-04-19,4,0,True,1,0,0,1,True
10007,81477.0,2019-04-20,5,1,True,1,0,0,1,True
10007,171578.0,2019-04-21,6,1,True,1,0,0,1,True
10007,100.0,2019-04-22,0,0,False,0,0,0,0,True
10007,30180.0,2019-05-03,4,0,False,0,0,0,0,True
10007,46267.0,2019-05-04,5,1,False,0,0,0,0,True
10007,41757.0,2019-05-05,6,1,False,0,0,0,0,True
10007,53180.0,2019-05-10,4,0,False,0,0,0,0,True
10007,15626.0,2019-05-11,5,1,False,0,0,0,0,True
10007,140.0,2019-05-16,3,0,False,0,0,0,0,True
10007,93986.0,2019-05-17,4,0,False,0,0,0,0,True
10007,87936.0,2019-05-19,6,1,False,0,0,0,0,True
10007,12577.0,2019-05-24,4,0,False,0,0,0,0,True
10007,62800.0,2019-05-25,5,1,False,0,0,0,0,True
10007,23496.0,2019-05-26,6,1,False,0,0,0,0,True
10007,26452.0,2019-05-31,4,0,False,0,0,0,0,True
10007,80024.0,2019-06-01,5,1,False,0,0,0,0,True
10007,41023.0,2019-06-07,4,0,False,0,0,0,0,True
10007,47042.0,2019-06-08,5,1,False,0,0,0,0,True
10007,39079.0,2019-06-14,4,0,False,0,0,0,0,True
10007,25767.0,2019-06-15,5,1,False,0,0,0,0,True
10007,37730.0,2019-06-21,4,0,False,0,0,0,0,True
10007,40594.0,2019-06-22,5,1,False,0,0,0,0,True
10007,3241.0,2019-06-23,6,1,False,0,0,0,0,True
10007,123715.0,2019-06-28,4,0,False,0,1,1,1,True
10007,108828.0,2019-06-29,5,1,True,1,0,0,1,True
10007,40041.0,2019-06-30,6,1,False,0,0,0,0,True
10007,190.0,2019-07-05,4,0,False,0,0,0,0,True
10007,32737.0,2019-07-05,4,0,False,0,0,0,0,True
10007,288.0,2019-07-06,5,1,False,0,0,0,0,True
10007,77753.0,2019-07-06,5,1,False,0,0,0,0,True
10007,487.0,2019-07-07,6,1,False,0,0,0,0,True
10007,34622.0,2019-07-07,6,1,False,0,0,0,0,True
10007,99941.0,2019-07-12,4,0,False,0,0,0,0,True
10007,79284.0,2019-07-13,5,1,False,0,0,0,0,True
10007,10029.0,2019-07-14,6,1,False,0,0,0,0,True
10007,48696.0,2019-07-15,0,0,False,0,1,1,1,True
10007,20290.0,2019-07-16,1,0,True,1,0,0,1,True
10007,54757.0,2019-07-27,5,1,False,0,0,0,0,True
10007,11015.0,2019-07-28,6,1,False,0,0,0,0,True
10007,47202.0,2019-08-02,4,0,False,0,0,0,0,True
10007,49745.0,2019-08-03,5,1,False,0,0,0,0,True
10007,38802.0,2019-08-09,4,0,False,0,0,0,0,True
10007,47727.0,2019-08-10,5,1,False,0,0,0,0,True
10007,26843.0,2019-08-11,6,1,False,0,0,0,0,True
10007,382.0,2019-08-14,2,0,False,0,1,1,1,True
10007,174952.0,2019-08-15,3,0,True,1,0,0,1,True
10007,176122.0,2019-08-16,4,0,False,0,0,0,0,True
10007,236048.0,2019-08-17,5,1,False,0,0,0,0,True
10007,49126.0,2019-08-18,6,1,False,0,0,0,0,True
10007,16409.0,2019-08-23,4,0,False,0,0,0,0,True
10007,189590.0,2019-08-24,5,1,False,0,0,0,0,True
10007,19069.0,2019-08-25,6,1,False,0,0,0,0,True
10007,8989.0,2019-08-29,3,0,False,0,0,0,0,True
10007,40094.0,2019-08-30,4,0,False,0,0,0,0,True
10007,34794.0,2019-08-31,5,1,False,0,0,0,0,True
10007,58810.0,2019-09-01,6,1,False,0,0,0,0,True
10007,18645.0,2019-09-03,1,0,False,0,0,0,0,True
10007,1689.0,2019-09-05,3,0,False,0,0,0,0,True
10007,86357.0,2019-09-06,4,0,False,0,0,0,0,True
10007,125963.0,2019-09-07,5,1,False,0,0,0,0,True
10007,41862.0,2019-09-08,6,1,False,0,0,0,0,True
10007,5373.0,2019-09-13,4,0,False,0,0,0,0,True
10007,67.0,2019-09-15,6,1,False,0,0,0,0,True
10007,68717.0,2019-09-21,5,1,False,0,0,0,0,True
10007,20323.0,2019-09-22,6,1,False,0,0,0,0,True
10007,35665.0,2019-09-26,3,0,False,0,0,0,0,True
10007,234.0,2019-09-27,4,0,False,0,0,0,0,True
10007,214.0,2019-09-28,5,1,False,0,0,0,0,True
