,player_id,Puntos,Fecha,weekday,FDS,feriado,feriado2,antesdeferiado,antesdeferiado2,feriado_final,estival
151,10007,8241.0,2018-03-03,5,1,False,0,0,0,0,True
152,10007,200.0,2018-03-09,4,0,False,0,0,0,0,True
153,10007,430.0,2018-03-10,5,1,False,0,0,0,0,True
154,10007,234.0,2018-03-11,6,1,False,0,0,0,0,True
155,10007,68680.0,2018-03-29,3,0,False,0,1,1,1,True
156,10007,6244.0,2018-03-30,4,0,True,1,0,0,1,True
157,10007,81541.0,2018-03-31,5,1,True,1,0,0,1,True
158,10007,50687.0,2018-04-01,6,1,True,1,0,0,1,True
159,10007,50335.0,2018-04-12,3,0,False,0,0,0,0,True
160,10007,122856.0,2018-04-13,4,0,False,0,0,0,0,True
161,10007,9266.0,2018-04-14,5,1,False,0,0,0,0,True
162,10007,60027.0,2018-04-21,5,1,False,0,0,0,0,True
163,10007,58535.0,2018-04-27,4,0,False,0,0,0,0,True
164,10007,67413.0,2018-04-28,5,1,False,0,0,0,0,True
165,10007,188920.0,2018-04-29,6,1,False,0,0,0,0,True
166,10007,190581.0,2018-04-30,0,0,False,0,1,1,1,True
167,10007,124289.0,2018-05-01,1,0,True,1,0,0,1,True
168,10007,110384.0,2018-05-17,3,0,False,0,0,0,0,True
169,10007,133359.0,2018-05-18,4,0,False,0,0,0,0,True
170,10007,109195.0,2018-05-19,5,1,False,0,0,0,0,True
171,10007,149421.0,2018-05-20,6,1,False,0,1,1,1,True
172,10007,89764.0,2018-05-21,0,0,True,1,0,0,1,True
173,10007,42132.0,2018-06-01,4,0,False,0,0,0,0,True
174,10007,18014.0,2018-06-02,5,1,False,0,0,0,0,True
175,10007,4430.0,2018-06-03,6,1,False,0,0,0,0,True
176,10007,114648.0,2018-06-15,4,0,False,0,0,0,0,True
177,10007,213524.0,2018-06-16,5,1,False,0,0,0,0,True
178,10007,88110.0,2018-06-29,4,0,True,1,0,0,1,True
179,10007,129253.0,2018-06-30,5,1,False,0,0,0,0,True
180,10007,166040.0,2018-07-01,6,1,False,0,0,0,0,True
181,10007,61944.0,2018-07-02,0,0,False,0,0,0,0,True
182,10007,61728.0,2018-07-06,4,0,False,0,0,0,0,True
183,10007,44280.0,2018-07-07,5,1,False,0,0,0,0,True
184,10007,48785.0,2018-07-08,6,1,False,0,0,0,0,True
185,10007,99983.0,2018-07-13,4,0,False,0,0,0,0,True
186,10007,112652.0,2018-07-14,5,1,False,0,0,0,0,True
187,10007,2579.0,2018-07-15,6,1,False,0,1,1,1,True
188,10007,84767.0,2018-07-16,0,0,True,1,0,0,1,True
189,10007,1674.0,2018-07-17,1,0,False,0,0,0,0,True
190,10007,26027.0,2018-08-04,5,1,False,0,0,0,0,True
191,10007,45.0,2018-08-05,6,1,False,0,0,0,0,True
192,10007,14290.0,2018-08-09,3,0,False,0,0,0,0,True
193,10007,31841.0,2018-08-10,4,0,False,0,0,0,0,True
194,10007,40805.0,2018-08-11,5,1,False,0,0,0,0,True
195,10007,224.0,2018-08-12,6,1,False,0,0,0,0,True
196,10007,13215.0,2018-08-30,3,0,False,0,0,0,0,True
197,10007,24689.0,2018-08-31,4,0,False,0,0,0,0,True
198,10007,12172.0,2018-09-01,5,1,False,0,0,0,0,True
199,10007,322.0,2018-09-02,6,1,False,0,0,0,0,True
200,10007,70396.0,2018-09-04,1,0,False,0,0,0,0,True
201,10007,65890.0,2018-09-14,4,0,False,0,0,0,0,True
202,10007,22684.0,2018-09-15,5,1,False,0,0,0,0,True
203,10007,49918.0,2018-09-16,6,1,False,0,1,1,1,True
204,10007,47765.0,2018-09-17,0,0,True,1,0,0,1,True
205,10007,82890.0,2018-09-18,1,0,True,1,0,0,1,True
206,10007,103330.0,2018-09-19,2,0,True,1,0,0,1,True
207,10007,31170.0,2018-10-05,4,0,False,0,0,0,0,True
208,10007,39652.0,2018-10-06,5,1,False,0,0,0,0,True
209,10007,41686.0,2018-10-07,6,1,False,0,0,0,0,True
210,10007,23510.0,2018-10-12,4,0,True,1,0,0,1,True
211,10007,99822.0,2018-10-13,5,1,False,0,0,0,0,True
212,10007,114239.0,2018-10-14,6,1,False,0,0,0,0,True
213,10007,200550.0,2018-10-15,0,0,False,0,0,0,0,True
214,10007,166388.0,2018-10-26,4,0,False,0,0,0,0,True
215,10007,40785.0,2018-10-27,5,1,False,0,0,0,0,True
216,10007,29069.0,2018-10-28,6,1,False,0,0,0,0,True
217,10007,117684.0,2018-10-31,2,0,True,1,0,0,1,True
218,10007,136492.0,2018-11-01,3,0,True,1,0,0,1,True
219,10007,180126.0,2018-11-02,4,0,False,0,0,0,0,True
220,10007,205521.0,2018-11-03,5,1,False,0,0,0,0,True
221,10007,115033.0,2018-11-23,4,0,False,0,0,0,0,True
222,10007,128368.0,2018-11-24,5,1,False,0,0,0,0,True
223,10007,34857.0,2018-11-25,6,1,False,0,0,0,0,True
224,10007,39940.0,2018-11-30,4,0,False,0,0,0,0,True
225,10007,51908.0,2018-12-01,5,1,False,0,0,0,0,True
226,10007,7392.0,2018-12-02,6,1,False,0,0,0,0,True
227,10007,91028.0,2018-12-08,5,1,True,1,0,0,1,True
228,10007,16492.0,2018-12-20,3,0,False,0,0,0,0,True
229,10007,2936.0,2018-12-23,6,1,False,0,0,0,0,True
230,10007,1.0,2019-01-07,0,0,False,0,0,0,0,True
231,10007,5911.0,2019-01-10,3,0,False,0,0,0,0,True
232,10007,170244.0,2019-01-11,4,0,False,0,0,0,0,True
233,10007,124587.0,2019-01-12,5,1,False,0,0,0,0,True
234,10007,180369.0,2019-01-13,6,1,False,0,0,0,0,True
235,10007,114297.0,2019-01-14,0,0,False,0,0,0,0,True
236,10007,375.0,2019-01-15,1,0,False,0,0,0,0,True
237,10007,125.0,2019-01-16,2,0,False,0,0,0,0,True
238,10007,157471.0,2019-01-17,3,0,False,0,0,0,0,True
239,10007,106977.0,2019-01-18,4,0,False,0,0,0,0,True
240,10007,189158.0,2019-01-19,5,1,False,0,0,0,0,True
241,10007,27812.0,2019-01-20,6,1,False,0,0,0,0,True
242,10007,82129.0,2019-01-21,0,0,False,0,0,0,0,True
243,10007,360.0,2019-01-22,1,0,False,0,0,0,0,True
244,10007,90371.0,2019-01-25,4,0,False,0,0,0,0,True
245,10007,143780.0,2019-01-26,5,1,False,0,0,0,0,True
246,10007,105207.0,2019-01-27,6,1,False,0,0,0,0,True
247,10007,105.0,2019-01-28,0,0,False,0,0,0,0,True
248,10007,81250.0,2019-02-01,4,0,False,0,0,0,0,True
249,10007,123683.0,2019-02-02,5,1,False,0,0,0,0,True
250,10007,51335.0,2019-02-03,6,1,False,0,0,0,0,True
251,10007,45444.0,2019-02-07,3,0,False,0,0,0,0,True
252,10007,68805.0,2019-02-08,4,0,False,0,0,0,0,True
253,10007,60735.0,2019-02-09,5,1,False,0,0,0,0,True
254,10007,32054.0,2019-02-10,6,1,False,0,0,0,0,True
255,10007,45304.0,2019-02-11,0,0,False,0,0,0,0,True
256,10007,87948.0,2019-02-12,1,0,False,0,0,0,0,True
257,10007,75545.0,2019-02-13,2,0,False,0,0,0,0,True
258,10007,49845.0,2019-02-14,3,0,False,0,0,0,0,True
259,10007,181130.0,2019-02-15,4,0,False,0,0,0,0,True
260,10007,106854.0,2019-02-16,5,1,False,0,0,0,0,True
261,10007,90787.0,2019-02-21,3,0,False,0,0,0,0,True
262,10007,129083.0,2019-02-22,4,0,False,0,0,0,0,True
263,10007,62641.0,2019-02-23,5,1,False,0,0,0,0,True
264,10007,37130.0,2019-02-24,6,1,False,0,0,0,0,True
265,10007,50.0,2019-02-28,3,0,False,0,0,0,0,True
266,10007,53031.0,2019-03-01,4,0,False,0,0,0,0,True
267,10007,149966.0,2019-03-02,5,1,False,0,0,0,0,True
268,10007,228694.0,2019-03-03,6,1,False,0,0,0,0,True
269,10007,144.0,2019-03-04,0,0,False,0,0,0,0,True
270,10007,80092.0,2019-03-16,5,1,False,0,0,0,0,True
271,10007,20095.0,2019-03-22,4,0,False,0,0,0,0,True
272,10007,79949.0,2019-03-23,5,1,False,0,0,0,0,True
273,10007,26325.0,2019-03-24,6,1,False,0,0,0,0,True
274,10007,23792.0,2019-04-05,4,0,False,0,0,0,0,True
275,10007,737.0,2019-04-06,5,1,False,0,0,0,0,True
276,10007,12459.0,2019-04-09,1,0,False,0,0,0,0,True
277,10007,233.0,2019-04-17,2,0,False,0,0,0,0,True
278,10007,143042.0,2019-04-18,3,0,False,0,1,1,1,True
279,10007,145318.0,2019-04-19,4,0,True,1,0,0,1,True
280,10007,81477.0,2019-04-20,5,1,True,1,0,0,1,True
281,10007,171578.0,2019-04-21,6,1,True,1,0,0,1,True
282,10007,100.0,2019-04-22,0,0,False,0,0,0,0,True
283,10007,30180.0,2019-05-03,4,0,False,0,0,0,0,True
284,10007,46267.0,2019-05-04,5,1,False,0,0,0,0,True
285,10007,41757.0,2019-05-05,6,1,False,0,0,0,0,True
286,10007,53180.0,2019-05-10,4,0,False,0,0,0,0,True
287,10007,15626.0,2019-05-11,5,1,False,0,0,0,0,True
288,10007,140.0,2019-05-16,3,0,False,0,0,0,0,True
289,10007,93986.0,2019-05-17,4,0,False,0,0,0,0,True
290,10007,87936.0,2019-05-19,6,1,False,0,0,0,0,True
291,10007,12577.0,2019-05-24,4,0,False,0,0,0,0,True
292,10007,62800.0,2019-05-25,5,1,False,0,0,0,0,True
293,10007,23496.0,2019-05-26,6,1,False,0,0,0,0,True
294,10007,26452.0,2019-05-31,4,0,False,0,0,0,0,True
295,10007,80024.0,2019-06-01,5,1,False,0,0,0,0,True
296,10007,41023.0,2019-06-07,4,0,False,0,0,0,0,True
297,10007,47042.0,2019-06-08,5,1,False,0,0,0,0,True
298,10007,39079.0,2019-06-14,4,0,False,0,0,0,0,True
299,10007,25767.0,2019-06-15,5,1,False,0,0,0,0,True
300,10007,37730.0,2019-06-21,4,0,False,0,0,0,0,True
301,10007,40594.0,2019-06-22,5,1,False,0,0,0,0,True
302,10007,3241.0,2019-06-23,6,1,False,0,0,0,0,True
303,10007,123715.0,2019-06-28,4,0,False,0,1,1,1,True
304,10007,108828.0,2019-06-29,5,1,True,1,0,0,1,True
305,10007,40041.0,2019-06-30,6,1,False,0,0,0,0,True
306,10007,190.0,2019-07-05,4,0,False,0,0,0,0,True
307,10007,32737.0,2019-07-05,4,0,False,0,0,0,0,True
308,10007,288.0,2019-07-06,5,1,False,0,0,0,0,True
309,10007,77753.0,2019-07-06,5,1,False,0,0,0,0,True
310,10007,487.0,2019-07-07,6,1,False,0,0,0,0,True
311,10007,34622.0,2019-07-07,6,1,False,0,0,0,0,True
312,10007,99941.0,2019-07-12,4,0,False,0,0,0,0,True
313,10007,79284.0,2019-07-13,5,1,False,0,0,0,0,True
314,10007,10029.0,2019-07-14,6,1,False,0,0,0,0,True
315,10007,48696.0,2019-07-15,0,0,False,0,1,1,1,True
316,10007,20290.0,2019-07-16,1,0,True,1,0,0,1,True
317,10007,54757.0,2019-07-27,5,1,False,0,0,0,0,True
318,10007,11015.0,2019-07-28,6,1,False,0,0,0,0,True
319,10007,47202.0,2019-08-02,4,0,False,0,0,0,0,True
320,10007,49745.0,2019-08-03,5,1,False,0,0,0,0,True
321,10007,38802.0,2019-08-09,4,0,False,0,0,0,0,True
322,10007,47727.0,2019-08-10,5,1,False,0,0,0,0,True
323,10007,26843.0,2019-08-11,6,1,False,0,0,0,0,True
324,10007,382.0,2019-08-14,2,0,False,0,1,1,1,True
325,10007,174952.0,2019-08-15,3,0,True,1,0,0,1,True
326,10007,176122.0,2019-08-16,4,0,False,0,0,0,0,True
327,10007,236048.0,2019-08-17,5,1,False,0,0,0,0,True
328,10007,49126.0,2019-08-18,6,1,False,0,0,0,0,True
329,10007,16409.0,2019-08-23,4,0,False,0,0,0,0,True
330,10007,189590.0,2019-08-24,5,1,False,0,0,0,0,True
331,10007,19069.0,2019-08-25,6,1,False,0,0,0,0,True
332,10007,8989.0,2019-08-29,3,0,False,0,0,0,0,True
333,10007,40094.0,2019-08-30,4,0,False,0,0,0,0,True
334,10007,34794.0,2019-08-31,5,1,False,0,0,0,0,True
335,10007,58810.0,2019-09-01,6,1,False,0,0,0,0,True
336,10007,18645.0,2019-09-03,1,0,False,0,0,0,0,True
337,10007,1689.0,2019-09-05,3,0,False,0,0,0,0,True
338,10007,86357.0,2019-09-06,4,0,False,0,0,0,0,True
339,10007,125963.0,2019-09-07,5,1,False,0,0,0,0,True
340,10007,41862.0,2019-09-08,6,1,False,0,0,0,0,True
341,10007,5373.0,2019-09-13,4,0,False,0,0,0,0,True
342,10007,67.0,2019-09-15,6,1,False,0,0,0,0,True
343,10007,68717.0,2019-09-21,5,1,False,0,0,0,0,True
344,10007,20323.0,2019-09-22,6,1,False,0,0,0,0,True
345,10007,35665.0,2019-09-26,3,0,False,0,0,0,0,True
346,10007,234.0,2019-09-27,4,0,False,0,0,0,0,True
347,10007,214.0,2019-09-28,5,1,False,0,0,0,0,True
348,10007,566.0,2019-09-29,6,1,False,0,0,0,0,True
349,10007,91495.0,2019-10-04,4,0,False,0,0,0,0,True
350,10007,93986.0,2019-10-05,5,1,False,0,0,0,0,True
351,10007,405.0,2019-10-06,6,1,False,0,0,0,0,True
352,10007,44184.0,2019-10-12,5,1,True,1,0,0,1,True
353,10007,10676.0,2019-10-13,6,1,False,0,0,0,0,True
354,10007,24993.0,2019-10-18,4,0,False,0,0,0,0,True
355,10007,34531.0,2019-10-19,5,1,False,0,0,0,0,True
356,10007,24809.0,2019-11-01,4,0,True,1,0,0,1,True
357,10007,31527.0,2019-11-02,5,1,False,0,0,0,0,True
358,10007,16401.0,2019-11-08,4,0,False,0,0,0,0,True
359,10007,43080.0,2019-11-09,5,1,False,0,0,0,0,True
360,10007,126.0,2019-11-10,6,1,False,0,0,0,0,True
361,10007,11087.0,2019-11-15,4,0,False,0,0,0,0,True
362,10007,27352.0,2019-11-16,5,1,False,0,0,0,0,True
363,10007,87116.0,2019-11-22,4,0,False,0,0,0,0,True
364,10007,58935.0,2019-11-23,5,1,False,0,0,0,0,True
365,10007,13681.0,2019-11-24,6,1,False,0,0,0,0,True
366,10007,9557.0,2019-11-28,3,0,False,0,0,0,0,True
367,10007,20446.0,2019-11-29,4,0,False,0,0,0,0,True
368,10007,398.0,2019-11-30,5,1,False,0,0,0,0,True
369,10007,6618.0,2019-12-03,1,0,False,0,0,0,0,True
370,10007,32456.0,2019-12-06,4,0,False,0,0,0,0,True
371,10007,70740.0,2019-12-07,5,1,False,0,1,1,1,True
372,10007,24662.0,2019-12-12,3,0,False,0,0,0,0,True
373,10007,61272.0,2019-12-13,4,0,False,0,0,0,0,True
374,10007,97275.0,2019-12-14,5,1,False,0,0,0,0,True
375,10007,29162.0,2019-12-15,6,1,False,0,0,0,0,True
376,10007,26523.0,2019-12-20,4,0,False,0,0,0,0,True
377,10007,65385.0,2019-12-21,5,1,False,0,0,0,0,True
378,10007,67874.0,2019-12-22,6,1,False,0,0,0,0,True
379,10007,22754.0,2019-12-26,3,0,False,0,0,0,0,True
380,10007,155858.0,2019-12-27,4,0,False,0,0,0,0,True
381,10007,106877.0,2019-12-28,5,1,False,0,0,0,0,True
382,10007,203850.0,2019-12-29,6,1,False,0,0,0,0,True
383,10007,224048.0,2019-12-30,0,0,False,0,0,0,0,True
384,10007,119065.0,2019-12-31,1,0,False,0,1,1,1,True
385,10007,82097.0,2020-01-01,2,0,True,1,0,0,1,True
386,10008,6335.0,2018-01-05,4,0,False,0,0,0,0,True
387,10008,3339.0,2018-01-12,4,0,False,0,0,0,0,True
388,10008,2035.0,2018-01-19,4,0,False,0,0,0,0,True
389,10008,3050.0,2018-01-20,5,1,False,0,0,0,0,True
390,10008,7263.0,2018-02-26,0,0,False,0,0,0,0,True
391,10008,4851.0,2018-02-28,2,0,False,0,0,0,0,True
392,10008,5744.0,2018-03-03,5,1,False,0,0,0,0,True
393,10008,5188.0,2018-04-06,4,0,False,0,0,0,0,True
394,10008,2265.0,2018-04-27,4,0,False,0,0,0,0,True
395,10008,7346.0,2018-04-29,6,1,False,0,0,0,0,True
396,10008,4460.0,2018-05-17,3,0,False,0,0,0,0,True
397,10008,4089.0,2018-05-18,4,0,False,0,0,0,0,True
398,10008,6889.0,2018-05-19,5,1,False,0,0,0,0,True
399,10008,2373.0,2018-05-20,6,1,False,0,1,1,1,True
400,10008,7467.0,2018-07-14,5,1,False,0,0,0,0,True
401,10008,2048.0,2018-07-15,6,1,False,0,1,1,1,True
402,10008,9110.0,2018-07-28,5,1,False,0,0,0,0,True
403,10008,13167.0,2018-08-03,4,0,False,0,0,0,0,True
404,10008,5458.0,2018-08-04,5,1,False,0,0,0,0,True
405,10008,7692.0,2018-09-08,5,1,False,0,0,0,0,True
406,10008,11366.0,2018-10-13,5,1,False,0,0,0,0,True
407,10008,6861.0,2018-11-01,3,0,True,1,0,0,1,True
408,10008,20117.0,2018-12-08,5,1,True,1,0,0,1,True
409,10008,4581.0,2018-12-29,5,1,False,0,0,0,0,True
410,10008,1603.0,2019-03-01,4,0,False,0,0,0,0,True
411,10008,2458.0,2019-04-18,3,0,False,0,1,1,1,True
412,10008,2461.0,2019-05-03,4,0,False,0,0,0,0,True
413,10008,13907.0,2019-06-01,5,1,False,0,0,0,0,True
414,10008,3557.0,2019-06-02,6,1,False,0,0,0,0,True
415,10008,3098.0,2019-07-12,4,0,False,0,0,0,0,True
416,10008,2351.0,2019-07-28,6,1,False,0,0,0,0,True
417,10008,4393.0,2019-08-15,3,0,True,1,0,0,1,True
418,10014,45554.0,2018-01-15,0,0,False,0,0,0,0,True
419,10014,95046.0,2018-01-20,5,1,False,0,0,0,0,True
420,10014,23527.0,2018-01-31,2,0,False,0,0,0,0,True
421,10014,40354.0,2018-02-13,1,0,False,0,0,0,0,True
